category,title,price,link
Комп'ютерна техніка,"Ноутбук Lenovo LOQ 15IRX10 (83JE006SRA) Luna Grey / 15.6"" IPS 144 Гц / Intel Core i5-13450HX / RAM 16 ГБ / SSD 512 ГБ / RTX 5060, 8 ГБ / Зарядка по USB","67 999
57 999",https://rozetka.com.ua/ua/lenovo-83je006sra/p527441499/
Комп'ютерна техніка,Ноутбук HP Laptop 15-fd0183ua (CS8A8EA) Natural Silver / 15.6” IPS / Intel Core 7 150U / RAM 24 ГБ / SSD 1 ТБ,"38 899
44 999
36 954",https://rozetka.com.ua/ua/hp-cs8a8ea/p564421413/
Комп'ютерна техніка,"Ноутбук Acer Nitro V 16 AI ANV16-42-R9EA (NH.U1KEU.005) Shale Black / 16"" IPS WUXGA 180 Гц / AMD Ryzen 5 240 / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050, 6 ГБ","42 999
40 999",https://rozetka.com.ua/ua/acer-nhu1keu005/p567005728/
Комп'ютерна техніка,"Ноутбук ASUS Vivobook Go 15 E1504FA-BQ1105 (90NB0ZR1-M01YF0) Cool Silver / 15.6"" Full HD / AMD Ryzen 3 7320U / RAM 16 ГБ / SSD 512 ГБ","24 999
20 999",https://rozetka.com.ua/ua/asus-90nb0zr1-m01yf0/p427388747/
Комп'ютерна техніка,"Ноутбук Lenovo IdeaPad Slim 5 16IRH10 (83HS00AYRA) Luna Grey / 16"" IPS WUXGA / Intel Core i5-13420H / RAM 32 ГБ / SSD 1 ТБ / Підсвітка клавіатури / Зарядка по USB","54 999
45 999",https://rozetka.com.ua/ua/lenovo-83hs00ayra/p564703391/
Комп'ютерна техніка,"Ноутбук HP 15-fd1161ua (C9NC5EA) Diamond White / 15.6"" IPS FHD / Intel Core 5 120U / RAM 16 ГБ / SSD 512 ГБ","26 999
36 799
25 649",https://rozetka.com.ua/ua/hp-c9nc5ea/p562261788/
Комп'ютерна техніка,"Ноутбук Acer Nitro V 16S ANV16S-71-59UZ (NH.U28EU.001) Obsidian Black / 16"" IPS WUXGA 180 Гц / Intel Core 5 210H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 5060, 8 ГБ","59 999
55 999",https://rozetka.com.ua/ua/acer-nhu28eu001/p565615250/
Комп'ютерна техніка,"Ноутбук ASUS ROG Strix G16 (2025) G615JMR-RV204 (90NR0LB2-M00970) Volt Green / 16"" IPS WUXGA 165 Гц / Intel Core i7-14650HX / RAM 16 ГБ / SSD 1 ТБ / nVidia GeForce RTX 5060, 8 ГБ (TDP 115 Вт)","83 999
73 999",https://rozetka.com.ua/ua/asus-90nr0lb2-m00970/p568837453/
Комп'ютерна техніка,"Ноутбук Lenovo IdeaPad Slim 5 16IRH10 (83HS00ALRA) Luna Grey / 16"" IPS WUXGA / Intel Core i7-13620H / RAM 24 ГБ / SSD 1 ТБ / Підсвітка клавіатури / Зарядка по USB","52 999
39 999",https://rozetka.com.ua/ua/lenovo-83hs00alra/p565165022/
Комп'ютерна техніка,"Ноутбук MSI Katana 15 HX B14W (B14WGK-1012XUA) Black / 15.6"" IPS WQHD 165 Гц / Intel Core i7-14650HX / RAM 32 ГБ / SSD 1 ТБ / nVidia GeForce RTX 5070, 8 ГБ (TDP 115 Вт)","99 999
83 999",https://rozetka.com.ua/ua/msi-b14wgk-1012xua/p578323723/
